,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
2144,9,38,tuesday,0,morning,23.996158,90.419726,gazipur sadar,gazipur,dhaka,38,35,29,113,0.0,59,10,3,41,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,murder
2145,10,40,tuesday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,32,29,25,356,7.7,80,10,50,32,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,murder
2146,7,29,saturday,1,afternoon,24.46667,89.96667,ghatail,tangail,dhaka,33,31,28,353,2.7,75,10,77,36,rainy,104000,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,0,59,6,5,murder
2147,1,1,wednesday,0,evening,24.46667,89.96667,ghatail,tangail,dhaka,28,23,18,113,0.0,47,10,2,23,winter,104000,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,0,59,6,5,murder
2148,1,2,saturday,1,evening,24.46667,89.96667,ghatail,tangail,dhaka,25,20,14,113,0.0,34,10,0,19,winter,104000,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,0,59,6,5,murder
2149,5,19,friday,1,night,25.2458,89.2167,ghoraghat,dinajpur,rangpur,36,33,27,386,19.8,63,8,20,35,hot,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,murder
2150,6,25,monday,0,night,25.2458,89.2167,ghoraghat,dinajpur,rangpur,39,35,29,386,7.8,65,10,22,41,rainy,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,murder
2151,4,16,friday,1,night,25.2458,89.2167,ghoraghat,dinajpur,rangpur,42,37,28,113,0.1,49,10,1,37,hot,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,murder
2152,2,7,thursday,0,night,22.638229,88.415531,goalanda,rajbari,dhaka,35,32,22,113,0.0,32,10,1,29,winter,24613,54913,57819,112732,95,4.57,925,40.3,251,0,0,2,0,8,2,0,murder
2153,5,18,friday,1,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,36,33,27,386,4.1,56,10,24,35,hot,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2154,7,28,saturday,1,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,36,33,29,116,0.3,66,10,31,39,rainy,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2155,5,22,thursday,0,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,35,32,27,386,11.3,71,9,20,37,hot,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2156,2,6,sunday,0,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,31,26,20,113,0.0,33,10,6,25,winter,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2157,2,7,tuesday,0,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,35,31,24,113,0.0,33,10,1,29,winter,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2158,5,21,monday,0,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,36,32,26,386,11.7,70,9,33,37,hot,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2159,2,5,friday,1,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,32,26,19,113,0.0,45,10,1,25,winter,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2160,8,32,sunday,0,evening,25.1333,89.3917,gobindaganj,gaibandha,rangpur,37,34,30,353,0.7,64,10,37,41,rainy,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,murder
2161,7,27,sunday,0,night,24.4667,88.3306,godagari,rajshahi,rajshahi,33,32,28,359,31.7,75,8,48,37,rainy,72186,166260,164664,330924,101,4.57,696,46.3,670,0,1,3,0,58,8,0,murder
2162,1,2,tuesday,0,morning,24.4667,88.3306,godagari,rajshahi,rajshahi,27,23,18,116,0.0,45,10,20,21,winter,72186,166260,164664,330924,101,4.57,696,46.3,670,0,1,3,0,58,8,0,murder
2163,6,22,wednesday,0,night,24.8583,92.0208,golapganj,sylhet,sylhet,32,29,25,356,3.9,78,9,51,33,rainy,50465,154249,161900,316149,95,6.2,1136,57.0,700,15,1,2,3,26,3,0,murder
2164,6,22,thursday,0,night,24.8583,92.0208,golapganj,sylhet,sylhet,36,32,26,116,1.7,75,10,12,37,rainy,50465,154249,161900,316149,95,6.2,1136,57.0,700,15,1,2,3,26,3,0,murder
2165,3,10,friday,1,morning,24.775,88.2833,gomostapur,chapainawabganj,rajshahi,36,31,23,113,0.0,22,10,3,28,hot,62938,136321,139502,275823,98,4.37,867,41.2,686,0,1,2,19,43,11,1,murder
2166,8,32,wednesday,0,night,24.775,88.2833,gomostapur,chapainawabganj,rajshahi,34,32,27,200,3.8,73,10,36,36,rainy,62938,136321,139502,275823,98,4.37,867,41.2,686,0,1,2,19,43,11,1,murder
2167,3,9,sunday,0,morning,24.775,88.2833,gomostapur,chapainawabganj,rajshahi,37,33,26,113,0.0,23,10,1,30,hot,62938,136321,139502,275823,98,4.37,867,41.2,686,0,1,2,19,43,11,1,murder
2168,1,3,tuesday,0,night,23.0167,89.8333,gopalganj sadar,gopalganj,dhaka,26,24,20,113,0.0,49,10,1,24,winter,73126,172991,171017,344008,101,4.67,883,61.8,613,2,1,3,1,47,16,1,murder
2169,11,47,saturday,1,night,24.5583,89.9167,gopalpur,tangail,dhaka,32,26,21,113,0.0,58,10,5,27,winter,64000,123591,128740,252331,96,3.94,1305,45.7,613,1,0,2,0,43,5,2,murder
2170,9,37,thursday,0,night,24.75833,90.575,gouripur,mymensingh,mymensingh,34,31,27,356,8.3,73,9,26,36,rainy,72047,159897,163160,323057,98,4.47,1167,43.6,759,10,1,1,0,37,2,4,murder
2171,1,4,saturday,1,night,22.9736,90.2306,gournadi,barisal,barisal,31,27,22,113,0.0,46,10,2,27,winter,41561,92209,96377,188586,96,4.52,1253,60.9,646,52,1,3,0,26,6,1,murder
2172,6,23,wednesday,0,morning,25.1028,91.8917,gowainghat,sylhet,sylhet,39,35,28,113,2.1,71,10,12,42,rainy,47992,143877,143645,287512,100,6.0,598,32.7,519,15,4,2,0,28,3,0,murder
2173,7,30,monday,0,night,24.3667,89.25,gurudaspur,natore,rajshahi,35,31,28,356,11.6,75,9,41,37,rainy,54977,107394,107394,214788,100,3.89,1057,41.9,562,0,0,1,4,26,5,0,murder
2174,5,18,thursday,0,night,24.375,91.4167,habiganj sadar,habiganj,sylhet,33,30,25,359,29.1,74,8,17,32,hot,62281,163576,165517,329093,99,5.26,1297,50.7,374,5,1,2,2,17,3,3,murder
2175,10,41,tuesday,0,night,23.25,90.85,hajiganj,chandpur,chattogram,31,28,25,176,1.6,73,10,10,31,rainy,65697,156944,173533,330477,90,5.01,1740,60.6,621,27,0,1,0,27,4,1,murder
2176,12,49,wednesday,0,noon,25.2833,89.0167,hakimpur,dinajpur,rangpur,28,24,18,113,0.0,51,10,1,24,winter,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,murder
2177,8,33,thursday,0,night,25.2833,89.0167,hakimpur,dinajpur,rangpur,33,31,26,359,42.0,79,7,52,35,rainy,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,murder
2178,6,23,monday,0,night,25.2833,89.0167,hakimpur,dinajpur,rangpur,33,32,28,386,17.5,81,8,52,38,rainy,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,murder
2179,6,22,friday,1,night,25.2833,89.0167,hakimpur,dinajpur,rangpur,37,34,28,176,0.3,59,10,30,37,rainy,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,murder
2180,8,33,friday,1,night,25.125,90.35,haluaghat,mymensingh,mymensingh,35,33,28,119,0.0,66,10,34,38,rainy,69725,142814,147229,290043,97,4.15,811,38.9,760,26,0,1,2,33,3,1,murder
2181,9,36,monday,0,night,23.6417,89.05,harinakundu,jhenaidah,khulna,34,32,28,356,11.1,76,9,40,38,rainy,48209,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,0,38,4,1,murder
2182,9,36,monday,0,night,23.6417,89.05,harinakundu,jhenaidah,khulna,33,30,26,356,12.4,79,9,29,36,rainy,48209,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,0,38,4,1,murder
2183,1,1,tuesday,0,night,25.8083,88.1417,haripur,thakurgaon,rangpur,28,24,17,113,0.0,40,10,0,22,winter,32607,74213,73734,147947,101,4.53,736,42.1,345,0,0,1,0,43,7,1,murder
2184,2,7,tuesday,0,night,25.8083,88.1417,haripur,thakurgaon,rangpur,28,25,18,113,0.0,51,10,7,23,winter,32607,74213,73734,147947,101,4.53,736,42.1,345,0,0,1,0,43,7,1,murder
2185,6,22,friday,1,night,22.3667,91.125,hatia,noakhali,chattogram,33,32,29,359,21.2,72,8,20,37,rainy,91013,223947,228516,452463,98,4.98,300,34.2,371,8,0,5,0,25,3,0,murder
2186,3,13,thursday,0,night,22.3667,91.125,hatia,noakhali,chattogram,32,30,26,176,7.6,78,9,50,32,hot,91013,223947,228516,452463,98,4.98,300,34.2,371,8,0,5,0,25,3,0,murder
2187,6,25,saturday,1,morning,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,30,27,25,386,62.6,92,6,55,31,rainy,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,murder
2188,4,13,sunday,0,evening,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,35,32,23,176,0.2,54,10,18,31,hot,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,murder
2189,11,44,saturday,1,night,22.9,90.5083,hizla,barisal,barisal,31,28,24,176,2.2,75,10,18,30,winter,30529,72789,73288,146077,99,4.78,283,40.8,417,121,0,2,1,17,2,0,murder
2190,8,35,wednesday,0,morning,22.9,90.5083,hizla,barisal,barisal,32,30,28,353,2.2,76,10,50,35,rainy,30529,72789,73288,146077,99,4.78,283,40.8,417,121,0,2,1,17,2,0,murder
2191,8,34,saturday,1,night,24.15,89.0667,ishurdi,pabna,rajshahi,35,31,27,356,12.2,79,9,35,37,rainy,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2192,3,12,thursday,0,noon,24.15,89.0667,ishurdi,pabna,rajshahi,35,31,23,116,0.0,46,10,11,29,hot,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2193,4,17,friday,1,night,24.15,89.0667,ishurdi,pabna,rajshahi,43,39,30,113,0.0,45,10,4,42,hot,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2194,2,7,saturday,1,night,24.15,89.0667,ishurdi,pabna,rajshahi,28,24,20,293,1.6,51,10,33,24,winter,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2195,2,6,wednesday,0,night,24.15,89.0667,ishurdi,pabna,rajshahi,30,26,20,113,0.0,36,10,0,25,winter,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2196,4,13,sunday,0,night,24.15,89.0667,ishurdi,pabna,rajshahi,35,31,25,386,17.4,54,9,7,32,hot,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2197,2,6,friday,1,night,24.15,89.0667,ishurdi,pabna,rajshahi,32,28,21,113,0.9,47,10,10,27,winter,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2198,5,19,friday,1,night,24.15,89.0667,ishurdi,pabna,rajshahi,36,33,28,386,8.1,63,9,24,37,hot,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2199,5,17,sunday,0,night,24.15,89.0667,ishurdi,pabna,rajshahi,43,37,30,113,0.0,37,10,7,38,hot,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,murder
2200,3,11,tuesday,0,night,25.0833,89.7917,islampur,jamalpur,mymensingh,31,26,20,113,0.0,39,10,0,25,hot,74963,148439,149990,298429,99,3.98,845,30.1,480,90,0,0,0,46,7,1,murder
2201,2,6,tuesday,0,night,25.0833,89.7917,islampur,jamalpur,mymensingh,32,27,20,113,0.0,43,10,4,26,winter,74963,148439,149990,298429,99,3.98,845,30.1,480,90,0,0,0,46,7,1,murder
2202,9,38,wednesday,0,morning,24.6833,90.625,iswarganj,mymensingh,mymensingh,35,32,27,116,0.1,69,10,15,36,rainy,81070,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,0,24,1,2,murder
2203,5,22,tuesday,0,night,24.6833,90.625,iswarganj,mymensingh,mymensingh,36,33,26,176,1.3,68,10,9,37,hot,81070,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,0,24,1,2,murder
2204,6,22,saturday,1,night,24.6833,90.625,iswarganj,mymensingh,mymensingh,34,31,27,356,5.9,70,9,40,35,rainy,81070,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,0,24,1,2,murder
2205,10,42,tuesday,0,morning,24.6833,90.625,iswarganj,mymensingh,mymensingh,33,29,24,116,0.0,77,10,9,33,rainy,81070,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,0,24,1,2,murder
2206,5,19,monday,0,night,24.6833,90.625,iswarganj,mymensingh,mymensingh,35,31,25,356,9.9,76,9,30,35,hot,81070,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,0,24,1,2,murder
2207,5,18,wednesday,0,afternoon,24.6833,90.625,iswarganj,mymensingh,mymensingh,34,30,24,356,11.0,67,9,17,32,hot,81070,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,0,24,1,2,murder
2208,2,8,saturday,1,morning,26.0167,89.025,jaldhaka,nilphamari,rangpur,33,28,21,113,0.0,40,10,7,27,winter,78994,171466,169206,341672,101,4.3,1122,37.9,563,1,0,1,0,49,14,3,murder
2209,12,49,wednesday,0,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,27,24,18,116,0.0,67,10,17,24,winter,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,murder
2210,2,8,tuesday,0,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,36,29,21,113,0.0,35,10,0,27,winter,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,murder
2211,3,11,monday,0,morning,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,37,30,21,113,0.0,33,10,1,28,hot,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,murder
2212,6,24,friday,1,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,35,32,28,386,17.7,73,8,24,38,rainy,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,murder
2213,8,31,tuesday,0,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,35,32,28,359,44.2,73,7,41,39,rainy,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,murder
2214,4,17,thursday,0,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,36,31,24,176,8.8,53,9,14,31,hot,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,murder
2215,3,13,monday,0,afternoon,23.180315,89.1608575,jessore sadar,jashore,khulna,36,33,27,116,0.9,52,10,17,33,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,murder
2216,4,16,sunday,0,night,23.180315,89.1608575,jessore sadar,jashore,khulna,33,31,28,356,8.4,74,10,62,36,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,murder
2217,4,14,monday,0,night,23.180315,89.1608575,jessore sadar,jashore,khulna,33,30,26,386,0.2,53,10,26,32,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,murder
2218,3,9,sunday,0,night,23.180315,89.1608575,jessore sadar,jashore,khulna,38,33,25,113,0.0,38,10,3,31,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,murder
2219,6,25,monday,0,evening,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,41,36,29,386,4.3,62,10,16,42,rainy,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,murder
2220,6,25,tuesday,0,night,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,39,35,30,386,4.9,63,9,21,41,rainy,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,murder
2221,2,7,sunday,0,night,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,32,28,22,113,0.0,36,10,1,27,winter,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,murder
2222,4,14,friday,1,night,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,41,36,30,200,0.0,49,10,15,37,hot,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,murder
2223,8,31,sunday,0,noon,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,33,31,28,359,29.5,80,8,39,37,rainy,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,murder
2224,8,33,monday,0,night,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,34,31,27,356,9.7,79,9,52,36,rainy,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,murder
2225,4,14,saturday,1,morning,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,39,34,26,200,0.0,63,10,13,37,hot,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,murder
2226,5,19,monday,0,morning,23.1,89.1333,jhikargacha,jashore,khulna,39,36,31,116,5.0,50,10,12,39,hot,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,murder
2227,9,39,thursday,0,night,23.1,89.1333,jhikargacha,jashore,khulna,34,31,27,353,7.1,71,10,49,34,rainy,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,murder
2228,3,13,wednesday,0,night,23.1,89.1333,jhikargacha,jashore,khulna,38,33,24,143,0.9,56,9,16,33,hot,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,murder
2229,9,39,thursday,0,night,23.1,89.1333,jhikargacha,jashore,khulna,34,31,27,353,7.1,71,10,49,34,rainy,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,murder
2230,8,31,sunday,0,night,23.1,89.1333,jhikargacha,jashore,khulna,33,31,28,359,29.5,80,8,39,37,rainy,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,murder
2231,9,38,monday,0,night,23.1,89.1333,jhikargacha,jashore,khulna,33,31,27,359,29.3,78,8,46,36,rainy,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,murder
2232,4,14,saturday,1,night,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,42,38,28,113,0.0,23,10,3,34,hot,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,murder
2233,9,36,wednesday,0,afternoon,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,34,32,28,200,2.3,71,10,29,37,rainy,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,murder
2234,5,19,friday,1,morning,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,34,31,25,386,1.4,67,10,20,33,hot,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,murder
2235,5,22,wednesday,0,night,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,38,35,27,386,9.0,65,9,12,38,hot,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,murder
2236,9,36,wednesday,0,afternoon,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,34,32,28,200,2.3,71,10,29,37,rainy,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,murder
2237,1,1,saturday,1,night,24.58006,92.16467,juri,moulvibazar,sylhet,29,23,15,113,0.0,60,10,12,20,winter,27509,73240,75718,148958,97,5.42,800,52.3,420,45,1,1,0,16,2,1,murder
2238,1,1,tuesday,0,night,24.58006,92.16467,juri,moulvibazar,sylhet,28,23,15,113,0.0,54,10,1,22,winter,27509,73240,75718,148958,97,5.42,800,52.3,420,45,1,1,0,16,2,1,murder
2239,3,9,saturday,1,night,24.58006,92.16467,juri,moulvibazar,sylhet,32,28,19,113,0.1,47,10,6,26,hot,27509,73240,75718,148958,97,5.42,800,52.3,420,45,1,1,0,16,2,1,murder
2240,5,22,monday,0,night,22.65,89.88333,kachua,bagerhat,khulna,38,35,29,113,0.0,65,10,5,41,hot,23201,68349,70461,138810,97,4.17,737,56.8,308,5,0,1,0,16,2,0,murder
2241,7,31,monday,0,night,24.8167,89.2667,kahaloo,bogura,rajshahi,33,31,28,356,15.4,88,8,37,40,rainy,58261,110630,111746,222376,99,3.81,925,52.1,665,0,0,1,0,28,2,1,murder
2242,3,12,thursday,0,morning,25.7917,88.6,kaharol,dinajpur,rangpur,38,33,25,113,0.0,24,10,2,31,hot,36759,77253,77179,154432,100,4.19,751,51.3,633,0,0,1,0,45,6,1,murder
2243,4,17,saturday,1,night,25.0583,89.1833,kalai,joypurhat,rajshahi,42,35,29,386,11.6,60,10,4,40,hot,38745,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,0,21,8,0,murder
2244,6,22,saturday,1,night,25.0583,89.1833,kalai,joypurhat,rajshahi,34,32,28,356,8.7,66,9,45,36,rainy,38745,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,0,21,8,0,murder
2245,7,28,thursday,0,night,21.9861,90.2422,kalapara,patuakhali,barisal,32,31,28,386,6.4,78,9,49,37,rainy,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,murder
2246,8,33,tuesday,0,night,21.9861,90.2422,kalapara,patuakhali,barisal,33,31,28,386,3.1,79,9,57,37,rainy,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,murder
2247,9,39,monday,0,night,21.9861,90.2422,kalapara,patuakhali,barisal,35,32,29,176,2.3,72,10,19,38,rainy,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,murder
2248,5,21,thursday,0,night,21.9861,90.2422,kalapara,patuakhali,barisal,37,34,29,200,0.0,69,10,24,39,hot,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,murder
2249,3,11,tuesday,0,night,21.9861,90.2422,kalapara,patuakhali,barisal,35,30,24,143,0.1,73,8,14,31,hot,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,murder
2250,3,13,thursday,0,night,22.875,89.0417,kalaroa,satkhira,khulna,35,31,26,386,12.0,69,9,29,34,hot,59282,116811,121181,237992,96,4.01,1028,50.9,683,39,0,3,0,42,10,1,murder
2251,8,32,tuesday,0,night,22.875,89.0417,kalaroa,satkhira,khulna,32,30,27,356,22.5,82,9,52,35,rainy,59282,116811,121181,237992,96,4.01,1028,50.9,683,39,0,3,0,42,10,1,murder
2252,5,19,monday,0,noon,22.875,89.0417,kalaroa,satkhira,khulna,39,35,30,113,4.1,53,10,10,38,hot,59282,116811,121181,237992,96,4.01,1028,50.9,683,39,0,3,0,42,10,1,murder
2253,12,49,friday,1,night,23.0333,89.6167,kalia,narail,khulna,31,26,18,116,0.0,54,10,2,26,winter,48579,108989,111213,220202,98,4.5,731,55.3,616,42,1,6,1,28,5,1,murder
2254,12,49,sunday,0,night,23.925,90.5667,kaliganj,gazipur,dhaka,30,26,21,113,0.0,56,10,0,26,winter,57770,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,0,35,3,0,murder
2255,7,30,sunday,0,night,23.925,90.5667,kaliganj,gazipur,dhaka,35,32,28,359,22.9,73,8,39,38,rainy,57770,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,0,35,3,0,murder
2256,9,36,saturday,1,night,22.45,89.0417,kaliganj,satkhira,khulna,33,31,26,353,2.1,82,8,38,35,rainy,64909,136089,138800,274889,98,4.22,824,51.8,564,60,0,2,0,36,7,1,murder
2257,2,6,saturday,1,night,23.4139,89.1333,kaliganj,jhenaidah,khulna,32,26,19,113,0.0,32,10,5,24,winter,67841,141183,141183,282366,100,4.15,910,52.0,584,65,1,4,7,47,10,2,murder
2258,7,26,sunday,0,noon,23.4139,89.1333,kaliganj,jhenaidah,khulna,34,31,28,359,32.8,79,8,40,38,rainy,67841,141183,141183,282366,100,4.15,910,52.0,584,65,1,4,7,47,10,2,murder
2259,6,25,wednesday,0,night,23.4139,89.1333,kaliganj,jhenaidah,khulna,36,33,28,176,4.4,67,10,34,37,rainy,67841,141183,141183,282366,100,4.15,910,52.0,584,65,1,4,7,47,10,2,murder
2260,7,31,tuesday,0,morning,25.974953,89.228404,kaliganj,lalmonirhat,rangpur,33,30,27,359,46.0,79,6,45,35,rainy,58138,122156,123439,245595,99,4.22,970,46.0,898,8,1,1,0,36,7,2,murder
2261,12,50,monday,0,night,24.3833,90.0083,kalihati,tangail,dhaka,27,24,19,113,0.0,55,10,12,24,winter,99000,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,0,53,7,4,murder
2262,5,21,sunday,0,night,24.3833,90.0083,kalihati,tangail,dhaka,35,32,27,353,5.9,71,10,22,37,hot,99000,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,0,53,7,4,murder
2263,5,22,monday,0,night,24.3833,90.0083,kalihati,tangail,dhaka,36,33,27,176,1.6,66,10,21,38,hot,99000,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,0,53,7,4,murder
2264,5,21,sunday,0,night,24.3833,90.0083,kalihati,tangail,dhaka,37,34,28,116,0.1,65,10,18,38,hot,99000,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,0,53,7,4,murder
2265,8,35,tuesday,0,night,25.0833,90.8917,kalmakanda,netrokona,mymensingh,35,32,27,119,0.1,74,10,40,37,rainy,58069,134896,137016,271912,98,4.68,723,36.6,796,7,0,3,0,24,3,0,murder
2266,4,16,saturday,1,noon,25.0833,90.8917,kalmakanda,netrokona,mymensingh,36,32,26,113,0.0,41,10,11,31,hot,58069,134896,137016,271912,98,4.68,723,36.6,796,7,0,3,0,24,3,0,murder
2267,8,33,friday,1,evening,25.0833,90.8917,kalmakanda,netrokona,mymensingh,34,31,27,356,21.8,79,8,47,36,rainy,58069,134896,137016,271912,98,4.68,723,36.6,796,7,0,3,0,24,3,0,murder
2268,6,22,saturday,1,night,25.0833,90.8917,kalmakanda,netrokona,mymensingh,34,31,27,356,5.9,70,9,40,35,rainy,58069,134896,137016,271912,98,4.68,723,36.6,796,7,0,3,0,24,3,0,murder
2269,4,14,wednesday,0,night,22.73,90.88,kamalnagar,lakshmipur,chattogram,33,30,27,116,0.4,80,10,33,35,hot,46092,111458,111457,222915,100,4.84,708,30.7,571,0,0,2,0,13,1,1,murder
